Row,Block,Tree,nursery_id,year_planted,guard_tree,check_tree,dead_tree,PLANTID,PLANTID_ALT1,ACCID,ACP,ACNO,ACS,kentville_block,origin,apple_id,type
16,North,42,13135,2013,0,1,0,Honeycrisp,,649420,PI,644174,,113,Kentville,1223,dessert
6,North,22,13136,2013,0,1,0,Honeycrisp,,649420,PI,644174,,113,Kentville,1223,dessert
8,South,2,13137,2013,0,1,1,Honeycrisp,,649420,PI,644174,,113,Kentville,1223,dessert
18,South,22,13138,2013,0,1,0,Honeycrisp,,649420,PI,644174,,113,Kentville,1223,dessert
2,South,2,13139,2013,0,1,0,Honeycrisp,,649420,PI,644174,,113,Kentville,1223,dessert
12,South,22,13140,2013,0,1,0,Honeycrisp,,649420,PI,644174,,113,Kentville,1223,dessert
14,South,2,13141,2013,0,1,0,Honeycrisp,,649420,PI,644174,,113,Kentville,1223,dessert
10,South,42,13142,2013,0,1,0,Honeycrisp,,649420,PI,644174,,113,Kentville,1223,dessert
4,South,42,13143,2013,0,1,0,Honeycrisp,,649420,PI,644174,,113,Kentville,1223,dessert
16,South,42,13144,2013,0,1,0,Honeycrisp,,649420,PI,644174,,113,Kentville,1223,dessert
6,South,22,13145,2013,0,1,1,Honeycrisp,,649420,PI,644174,,113,Kentville,1223,dessert
3,North,15,8129,2013,0,0,0,Honeygold,,4989,PI,588939,.05,NULL,USDA,739,dessert
13,South,54,8131,2013,0,0,0,Honeygold,,4989,PI,588939,.05,NULL,USDA,739,dessert
17,North,15,9192,2013,0,0,0,Honora,,257107,PI,344553,.08,NULL,USDA,871,dessert
10,South,4,9193,2013,0,0,0,Honora,,257107,PI,344553,.08,NULL,USDA,871,dessert
15,North,32,9079,2013,0,0,0,Hoover,,200486,PI,265302,.10,NULL,USDA,833,cider
14,South,53,9080,2013,0,0,0,Hoover,,200486,PI,265302,.10,NULL,USDA,833,cider
15,North,27,8286,2013,0,0,0,"Hotle Rome",,6666,PI,588986,.13,NULL,USDA,791,dessert
13,South,36,8287,2013,0,0,0,"Hotle Rome",,6666,PI,588986,.13,NULL,USDA,791,dessert
7,North,35,9115,2013,0,0,1,"Howgate Wonder",,18832,PI,589668,.06,NULL,USDA,845,cider
7,South,51,9116,2013,0,0,0,"Howgate Wonder",,18832,PI,589668,.06,NULL,USDA,845,cider
5,South,24,8127,2013,0,0,1,"Hubbards Pearmain",,24688,PI,590130,.04,NULL,USDA,738,cider
6,North,13,8208,2013,0,0,1,"Hudson's Golden Gem",,24859,PI,590157,.03,NULL,USDA,765,dessert
12,South,4,8209,2013,0,0,0,"Hudson's Golden Gem",,24859,PI,590157,.03,NULL,USDA,765,dessert
14,North,37,9033,2013,0,0,0,Huidobro,,189945,PI,247025,.08,NULL,USDA,818,dessert
16,South,34,9034,2013,0,0,0,Huidobro,,189945,PI,247025,.08,NULL,USDA,818,dessert
10,North,3,9130,2013,0,0,1,Huvitus,,180727,PI,224610,.10,NULL,USDA,850,dessert
19,South,36,9131,2013,0,0,0,Huvitus,,180727,PI,224610,.10,NULL,USDA,850,dessert
10,North,14,8246,2013,0,0,1,Idajon,,17208,PI,589446,.05,NULL,USDA,778,dessert
8,South,55,8247,2013,0,0,1,Idajon,,17208,PI,589446,.05,NULL,USDA,778,dessert
13,North,18,9304,2013,0,0,0,"Imperial Stayman",,211022,PI,283698,.04,NULL,USDA,907,cider
9,South,58,9305,2013,0,0,0,"Imperial Stayman",,211022,PI,283698,.04,NULL,USDA,907,cider
6,North,21,9042,2013,0,0,0,Ingram,,8331,PI,589072,.06,NULL,USDA,821,dessert
18,South,4,9043,2013,0,0,0,Ingram,,8331,PI,589072,.06,NULL,USDA,821,dessert
12,North,27,8144,2013,0,0,0,Jamba,,22009,PI,589917,.06,NULL,USDA,744,dessert
9,South,52,8146,2013,0,0,1,Jamba,,22009,PI,589917,.06,NULL,USDA,744,dessert
11,North,55,8067,2013,0,0,0,"Jan Steen",,22010,PI,589918,.07,NULL,USDA,718,dessert
11,South,24,8068,2013,0,0,0,"Jan Steen",,22010,PI,589918,.07,NULL,USDA,718,dessert
18,North,21,8024,2013,0,0,0,Joan,,6445,PI,588972,.11,NULL,USDA,704,dessert
7,South,22,8025,2013,0,0,0,Joan,,6445,PI,588972,.11,NULL,USDA,704,dessert
7,North,32,9132,2013,0,0,0,"Johannes Bottner",,165076,PI,194106,.04,NULL,USDA,851,cider
18,South,25,9134,2013,0,0,0,"Johannes Bottner",,165076,PI,194106,.04,NULL,USDA,851,cider
14,North,19,8087,2013,0,0,0,Jonagram,,6842,PI,589002,.09,NULL,USDA,725,dessert
8,South,40,8089,2013,0,0,0,Jonagram,,6842,PI,589002,.09,NULL,USDA,725,dessert
15,North,52,9027,2013,0,0,0,Jonared,,4990,PI,588940,.03,NULL,USDA,816,dessert
5,South,12,9029,2013,0,0,1,Jonared,,4990,PI,588940,.03,NULL,USDA,816,dessert
8,North,4,8036,2013,0,0,0,Jonathan,,24950,PI,590185,.08,NULL,USDA,708,dessert
12,South,16,8037,2013,0,0,0,Jonathan,,24950,PI,590185,.08,NULL,USDA,708,dessert
14,North,23,9294,2013,0,0,0,Jouveaux,,140214,PI,162731,.04,NULL,USDA,904,cider
1,South,29,9296,2013,0,0,0,Jouveaux,,140214,PI,162731,.04,NULL,USDA,904,cider
19,North,45,8108,2013,0,0,0,Jubillee,,19534,PI,589725,.04,NULL,USDA,732,dessert
2,South,45,8110,2013,0,0,0,Jubillee,,19534,PI,589725,.04,NULL,USDA,732,dessert
19,North,16,9222,2013,0,0,0,Julyred,,5005,PI,588942,.05,NULL,USDA,881,dessert
7,South,48,9223,2013,0,0,1,Julyred,,5005,PI,588942,.05,NULL,USDA,881,dessert
19,North,17,9300,2013,0,0,0,"Kaiser Wilhelm",,18088,PI,589564,.07,NULL,USDA,906,dessert
19,South,42,9301,2013,0,0,0,"Kaiser Wilhelm",,18088,PI,589564,.07,NULL,USDA,906,dessert
4,North,24,8273,2013,0,0,0,Kanorkowa,,197620,PI,259449,.06,NULL,USDA,787,cider
18,South,11,8274,2013,0,0,0,Kanorkowa,,197620,PI,259449,.06,NULL,USDA,787,cider
13,North,23,8237,2013,0,0,0,Karastojanka,,331998,PI,437062,.06,NULL,USDA,775,dessert
14,South,39,8239,2013,0,0,0,Karastojanka,,331998,PI,437062,.06,NULL,USDA,775,dessert
9,North,42,9258,2013,0,0,0,"Kardinal Bea",,18117,PI,589568,.09,NULL,USDA,893,dessert
7,South,53,9259,2013,0,0,0,"Kardinal Bea",,18117,PI,589568,.09,NULL,USDA,893,dessert
5,North,48,8177,2013,0,0,0,Karmijn,,17148,PI,589436,.05,NULL,USDA,755,cider
5,South,55,8178,2013,0,0,0,Karmijn,,17148,PI,589436,.05,NULL,USDA,755,cider
3,North,2,9225,2013,0,0,0,Katja,,17567,PI,589492,.08,NULL,USDA,882,dessert
18,South,54,9226,2013,0,0,0,Katja,,17567,PI,589492,.08,NULL,USDA,882,dessert
7,North,25,8100,2013,0,0,0,Kendall,,6806,PI,589000,.09,NULL,USDA,729,dessert
19,South,11,8101,2013,0,0,0,Kendall,,6806,PI,589000,.09,NULL,USDA,729,dessert
16,North,44,9255,2013,0,0,0,"Kerry Pippin",,200104,PI,264557,.05,NULL,USDA,892,dessert
7,South,44,9256,2013,0,0,1,"Kerry Pippin",,200104,PI,264557,.05,NULL,USDA,892,dessert
10,North,38,8171,2013,0,0,0,Kestrel,,17652,PI,589504,.05,NULL,USDA,753,dessert
15,South,37,8173,2013,0,0,0,Kestrel,,17652,PI,589504,.05,NULL,USDA,753,dessert
9,North,22,9039,2013,0,0,1,Keuleman,,18316,PI,589590,.07,NULL,USDA,820,cider
13,South,12,9041,2013,0,0,0,Keuleman,,18316,PI,589590,.07,NULL,USDA,820,cider
8,North,57,9264,2013,0,0,0,"Kidd's Orange Red",,189946,PI,247026,.09,NULL,USDA,895,dessert
11,South,15,9265,2013,0,0,0,"Kidd's Orange Red",,189946,PI,247026,.09,NULL,USDA,895,dessert
2,North,62,9266,2013,1,0,0,"Kidd's Orange Red",,189946,PI,247026,.09,NULL,USDA,895,dessert
15,North,47,9030,2013,0,0,0,Kile,,294444,PI,392308,.08,NULL,USDA,817,dessert
6,South,43,9032,2013,0,0,0,Kile,,294444,PI,392308,.08,NULL,USDA,817,dessert
7,North,57,8193,2013,0,0,1,King,,3555,PI,588833,.05,NULL,USDA,760,dessert
8,South,61,8194,2013,0,0,0,King,,3555,PI,588833,.05,NULL,USDA,760,dessert
15,North,54,8030,2013,0,0,0,"King Cole",,192889,PI,249925,.10,NULL,USDA,706,dessert
17,South,59,8031,2013,0,0,0,"King Cole",,192889,PI,249925,.10,NULL,USDA,706,dessert
6,South,1,9018,2013,1,0,0,"King David",,10527,PI,589156,.07,NULL,USDA,813,cider
14,North,47,9019,2013,0,0,0,"King David",,10527,PI,589156,.07,NULL,USDA,813,cider
13,South,33,9020,2013,0,0,0,"King David",,10527,PI,589156,.07,NULL,USDA,813,cider
6,North,30,9310,2013,0,0,0,"King Edward VII",,18915,PI,589678,.06,NULL,USDA,909,cider
12,South,23,9311,2013,0,0,0,"King Edward VII",,18915,PI,589678,.06,NULL,USDA,909,cider
1,North,10,9198,2013,0,0,1,"King of the Pippins",,18901,PI,589676,.08,NULL,USDA,873,dessert
2,South,51,9199,2013,0,0,1,"King of the Pippins",,18901,PI,589676,.08,NULL,USDA,873,dessert
10,North,10,8333,2013,0,0,0,Kingjon,,24793,PI,590150,.03,NULL,USDA,807,dessert
9,South,3,9002,2013,0,0,0,Kingjon,,24793,PI,590150,.03,NULL,USDA,807,dessert
3,North,49,9102,2013,0,0,0,Kinsei,,22227,PI,589944,.04,NULL,USDA,841,dessert
6,South,55,9103,2013,0,0,0,Kinsei,,22227,PI,589944,.04,NULL,USDA,841,dessert
18,North,37,8073,2013,0,0,0,Korallo,,22019,PI,589919,.06,NULL,USDA,720,cider
15,South,10,8074,2013,0,0,0,Korallo,,22019,PI,589919,.06,NULL,USDA,720,cider
6,North,39,8174,2013,0,0,0,Korei,,168806,PI,199527,.05,NULL,USDA,754,cider
9,South,42,8175,2013,0,0,0,Korei,,168806,PI,199527,.05,NULL,USDA,754,cider
5,North,61,9279,2013,0,0,0,Kosmonaut,,277040,PI,369714,.10,NULL,USDA,899,dessert
8,South,11,9281,2013,0,0,0,Kosmonaut,,277040,PI,369714,.10,NULL,USDA,899,dessert
8,North,18,8033,2013,0,0,0,Krapchatoe,,222599,PI,293889,.08,NULL,USDA,707,dessert
4,South,54,8034,2013,0,0,0,Krapchatoe,,222599,PI,293889,.08,NULL,USDA,707,dessert
14,North,57,9022,2013,0,0,0,"La Paix",,18362,PI,589598,.07,NULL,USDA,814,dessert
17,South,28,9023,2013,0,0,0,"La Paix",,18362,PI,589598,.07,NULL,USDA,814,dessert
18,North,32,8234,2013,0,0,0,Lakeland,,11159,PI,589186,.07,NULL,USDA,774,cider
2,South,4,8235,2013,0,0,1,Lakeland,,11159,PI,589186,.07,NULL,USDA,774,cider
13,North,1,8236,2013,1,0,0,Lakeland,,11159,PI,589186,.07,NULL,USDA,774,cider
2,North,34,9207,2013,0,0,0,"Lane's Prince Albert",,19090,PI,589701,.10,NULL,USDA,876,cider
1,South,45,9209,2013,0,0,1,"Lane's Prince Albert",,19090,PI,589701,.10,NULL,USDA,876,cider
16,North,18,8051,2013,0,0,1,"Laxton's Fortune",,133186,PI,127009,.06,NULL,USDA,713,dessert
19,South,17,8053,2013,0,0,0,"Laxton's Fortune",,133186,PI,127009,.06,NULL,USDA,713,dessert
19,North,21,8198,2013,0,0,1,"Le Bret",,19008,PI,589690,.08,NULL,USDA,762,dessert
5,South,26,8199,2013,0,0,1,"Le Bret",,19008,PI,589690,.08,NULL,USDA,762,dessert
7,North,55,8045,2013,0,0,1,Leyda,,260648,PI,349325,.07,NULL,USDA,711,cider
17,South,52,8046,2013,0,0,1,Leyda,,260648,PI,349325,.07,NULL,USDA,711,cider
13,North,25,8315,2013,0,0,0,"Liestnaya Antonoffku",,104525,PI,35636,.07,NULL,USDA,801,dessert
5,South,52,8316,2013,0,0,1,"Liestnaya Antonoffku",,104525,PI,35636,.07,NULL,USDA,801,dessert
12,North,33,9183,2013,0,0,0,Linda,,7355,PI,589032,.09,NULL,USDA,868,dessert
2,South,37,9185,2013,0,0,0,Linda,,7355,PI,589032,.09,NULL,USDA,868,dessert
19,North,38,8070,2013,0,0,0,Lindel,,17455,PI,589475,.05,NULL,USDA,719,dessert
19,South,3,8071,2013,0,0,0,Lindel,,17455,PI,589475,.05,NULL,USDA,719,dessert
11,North,25,9012,2013,0,0,0,"Litevsky Jadernac",,17905,PI,589536,.09,NULL,USDA,811,dessert
17,South,22,9014,2013,0,0,0,"Litevsky Jadernac",,17905,PI,589536,.09,NULL,USDA,811,dessert
5,North,15,8213,2013,0,0,0,Livadiyskoye,,18063,PI,589560,.05,NULL,USDA,767,dessert
8,South,20,8214,2013,0,0,0,Livadiyskoye,,18063,PI,589560,.05,NULL,USDA,767,dessert
8,North,30,9243,2013,0,0,0,Lobo,,135663,PI,143180,.05,NULL,USDA,888,dessert
3,South,52,9245,2013,0,0,1,Lobo,,135663,PI,143180,.05,NULL,USDA,888,dessert
12,North,17,8093,2013,0,0,0,"Lord Lambourne",,4286,PI,588884,.07,NULL,USDA,727,dessert
7,South,1,8094,2013,1,0,1,"Lord Lambourne",,4286,PI,588884,.07,NULL,USDA,727,dessert
1,South,61,8095,2013,0,0,0,"Lord Lambourne",,4286,PI,588884,.07,NULL,USDA,727,dessert
6,North,54,9064,2013,0,0,0,"Lord Seedling",,8119,PI,589063,.08,NULL,USDA,828,cider
4,South,26,9065,2013,0,0,0,"Lord Seedling",,8119,PI,589063,.08,NULL,USDA,828,cider
16,North,23,11200,2013,0,0,0,Lovell,,13799,PI,589298,.05,NULL,USDA,1094,dessert
11,South,52,11202,2013,0,0,1,Lovell,,13799,PI,589298,.05,NULL,USDA,1094,dessert
14,North,39,11266,2013,0,0,0,Lowry,,10412,PI,589150,.05,NULL,USDA,1116,cider
5,South,16,11267,2013,0,0,0,Lowry,,10412,PI,589150,.05,NULL,USDA,1116,cider
18,North,48,11044,2013,0,0,1,"Lubec #1",,17845,PI,589529,.08,NULL,USDA,1043,dessert
7,South,9,11046,2013,0,0,1,"Lubec #1",,17845,PI,589529,.08,NULL,USDA,1043,dessert
8,North,32,10013,2013,0,0,0,Luke,,15717,PI,589365,.05,NULL,USDA,918,dessert
6,South,32,10015,2013,0,0,0,Luke,,15717,PI,589365,.05,NULL,USDA,918,dessert
10,North,17,10274,2013,0,0,0,Lurared,,22368,PI,589967,.05,NULL,USDA,1004,dessert
16,South,4,10276,2013,0,0,0,Lurared,,22368,PI,589967,.05,NULL,USDA,1004,dessert
15,North,49,10004,2013,0,0,0,Lyons,,10827,PI,619161,.07,NULL,USDA,915,dessert
1,South,24,10006,2013,0,0,0,Lyons,,10827,PI,619161,.07,NULL,USDA,915,dessert
3,North,22,11062,2013,0,0,1,"Magnolia Gold",,10471,PI,589153,.06,NULL,USDA,1049,cider
19,South,54,11064,2013,0,0,0,"Magnolia Gold",,10471,PI,589153,.06,NULL,USDA,1049,cider
1,North,9,10313,2013,0,0,0,"Maiden Blush",,9113,PI,589105,.10,NULL,USDA,1017,dessert
8,South,18,10315,2013,0,0,1,"Maiden Blush",,9113,PI,589105,.10,NULL,USDA,1017,dessert
5,North,27,10106,2013,0,0,0,Malinda,,12498,PI,613817,.07,NULL,USDA,949,dessert
12,South,45,10108,2013,0,0,1,Malinda,,12498,PI,613817,.07,NULL,USDA,949,dessert
5,North,6,11224,2013,0,0,0,"Malling Kent",,17595,PI,589495,.04,NULL,USDA,1102,cider
5,South,61,11225,2013,0,0,1,"Malling Kent",,17595,PI,589495,.04,NULL,USDA,1102,cider
15,North,60,11281,2013,0,0,0,"Manche Rouge",,140204,PI,162716,.07,NULL,USDA,1121,cider
15,South,57,11283,2013,0,0,0,"Manche Rouge",,140204,PI,162716,.07,NULL,USDA,1121,cider
2,North,56,10190,2013,0,0,1,"Manitoba Spy",,14902,PI,589345,.04,NULL,USDA,977,cider
11,South,12,10191,2013,0,0,0,"Manitoba Spy",,14902,PI,589345,.04,NULL,USDA,977,cider
8,North,53,11077,2013,0,0,0,"Mannington Pearmain",,135321,PI,141240,.05,NULL,USDA,1054,cider
17,South,27,11078,2013,0,0,0,"Mannington Pearmain",,135321,PI,141240,.05,NULL,USDA,1054,cider
2,North,13,10247,2013,0,0,0,Mantet,,15738,PI,589367,.07,NULL,USDA,995,dessert
1,South,4,10248,2013,0,0,0,Mantet,,15738,PI,589367,.07,NULL,USDA,995,dessert
10,North,48,10103,2013,0,0,0,Mantuanskoye,,18021,PI,589553,.07,NULL,USDA,948,dessert
4,South,37,10104,2013,0,0,1,Mantuanskoye,,18021,PI,589553,.07,NULL,USDA,948,dessert
8,North,52,11213,2013,0,0,0,Mariborka,,208605,PI,280015,.05,NULL,USDA,1098,cider
15,South,33,11214,2013,0,0,0,Mariborka,,208605,PI,280015,.05,NULL,USDA,1098,cider
10,North,55,11095,2013,0,0,0,Martha,,8076,PI,589061,.08,NULL,USDA,1060,dessert
8,South,15,11096,2013,0,0,0,Martha,,8076,PI,589061,.08,NULL,USDA,1060,dessert
4,North,13,11032,2013,0,0,1,Maunerbe,,140202,PI,162713,.04,NULL,USDA,1039,cider
9,South,25,11033,2013,0,0,1,Maunerbe,,140202,PI,162713,.04,NULL,USDA,1039,cider
16,North,52,10284,2013,0,0,0,Maunzenapfel,,254932,PI,341745,.04,NULL,USDA,1007,dessert
18,South,8,10285,2013,0,0,0,Maunzenapfel,,254932,PI,341745,.04,NULL,USDA,1007,dessert
17,North,46,11125,2013,0,0,0,"McClintock Grimes",,9504,PI,589124,.06,NULL,USDA,1069,dessert
5,South,50,11127,2013,0,0,0,"McClintock Grimes",,9504,PI,589124,.06,NULL,USDA,1069,dessert
2,North,41,11174,2013,0,0,0,Medina,,17878,PI,589531,.05,NULL,USDA,1085,cider
16,South,50,11175,2013,0,0,1,Medina,,17878,PI,589531,.05,NULL,USDA,1085,cider
14,North,17,11227,2013,0,0,0,Melba,,9226,PI,589112,.08,NULL,USDA,1103,dessert
7,South,39,11228,2013,0,0,1,Melba,,9226,PI,589112,.08,NULL,USDA,1103,dessert
5,North,26,11284,2013,0,0,0,Melon,,255474,PI,342430,.04,NULL,USDA,1122,cider
12,South,59,11286,2013,0,0,0,Melon,,255474,PI,342430,.04,NULL,USDA,1122,cider
15,North,18,10331,2013,0,0,0,"Merton Beauty",,172618,PI,205460,.07,NULL,USDA,1023,dessert
5,South,25,10332,2013,0,0,0,"Merton Beauty",,172618,PI,205460,.07,NULL,USDA,1023,dessert
18,North,15,10325,2013,0,0,0,"Messire Jacques",,140095,PI,162505,.07,NULL,USDA,1021,cider
15,South,22,10326,2013,0,0,0,"Messire Jacques",,140095,PI,162505,.07,NULL,USDA,1021,cider
1,North,23,10292,2013,0,0,1,Metais,,151029,PI,173983,.04,NULL,USDA,1010,cider
13,South,39,10293,2013,0,0,1,Metais,,151029,PI,173983,.04,NULL,USDA,1010,cider
10,South,62,10294,2013,1,0,0,Metais,,151029,PI,173983,.04,NULL,USDA,1010,cider
13,North,8,11278,2013,0,0,0,"Michaelmas Red",,22228,PI,589945,.05,NULL,USDA,1120,cider
9,South,19,11280,2013,0,0,0,"Michaelmas Red",,22228,PI,589945,.05,NULL,USDA,1120,cider
7,North,34,10098,2013,0,0,0,"Middleton Fameuse",,7634,PI,589042,.08,NULL,USDA,946,cider
16,South,15,10099,2013,0,0,0,"Middleton Fameuse",,7634,PI,589042,.08,NULL,USDA,946,cider
10,North,59,11047,2013,0,0,0,Milton,,6156,PI,588956,.12,NULL,USDA,1044,cider
18,South,23,11048,2013,0,0,1,Milton,,6156,PI,588956,.12,NULL,USDA,1044,cider
9,North,53,10003,2013,0,0,0,Milwaukee,,12138,PI,589216,.09,NULL,USDA,1230,dessert
12,North,14,10133,2013,0,0,0,"Minister von Hammerstein",,133876,PI,131007,.09,NULL,USDA,958,dessert
5,South,39,10134,2013,0,0,1,"Minister von Hammerstein",,133876,PI,131007,.09,NULL,USDA,958,dessert
3,North,53,10220,2013,0,0,0,Minnehaha,,7339,PI,589030,.NA,NULL,USDA,986,dessert
7,South,55,10222,2013,0,0,0,Minnehaha,,7339,PI,589030,.NA,NULL,USDA,986,dessert
6,North,33,10157,2013,0,0,0,Mislimka,,851,PI,588746,.10,NULL,USDA,966,dessert
19,South,51,10158,2013,0,0,0,Mislimka,,851,PI,588746,.10,NULL,USDA,966,dessert
17,North,14,10146,2013,0,0,0,"Mleevskaya Crasavitsa",,17985,PI,589548,.05,NULL,USDA,962,cider
16,South,44,10147,2013,0,0,1,"Mleevskaya Crasavitsa",,17985,PI,589548,.05,NULL,USDA,962,cider
5,North,29,10310,2013,0,0,0,"Monmouth Beauty",,7679,PI,589045,.08,NULL,USDA,1016,dessert
16,South,60,10311,2013,0,0,0,"Monmouth Beauty",,7679,PI,589045,.08,NULL,USDA,1016,dessert
17,North,51,10046,2013,0,0,1,Montgomery,,13118,PI,589256,.09,NULL,USDA,929,dessert
13,South,3,10047,2013,0,0,0,Montgomery,,13118,PI,589256,.09,NULL,USDA,929,dessert
17,North,62,10048,2013,1,0,0,Montgomery,,13118,PI,589256,.09,NULL,USDA,929,dessert
17,North,1,10007,2013,1,0,1,"Morden 363",,12518,PI,589234,.07,NULL,USDA,916,cider
6,North,34,10008,2013,0,0,0,"Morden 363",,12518,PI,589234,.07,NULL,USDA,916,cider
4,South,24,10009,2013,0,0,0,"Morden 363",,12518,PI,589234,.07,NULL,USDA,916,cider
13,North,17,11245,2013,0,0,0,Mother,,8437,PI,589077,.05,NULL,USDA,1109,cider
7,South,10,11247,2013,0,0,1,Mother,,8437,PI,589077,.05,NULL,USDA,1109,cider
2,North,30,11152,2013,0,0,0,Mottais,,140216,PI,162735,.06,NULL,USDA,1078,dessert
17,South,12,11153,2013,0,0,0,Mottais,,140216,PI,162735,.06,NULL,USDA,1078,dessert
5,North,18,10298,2013,0,0,1,Murasaki,,21341,PI,589855,.06,NULL,USDA,1012,dessert
12,South,58,10300,2013,0,0,1,Murasaki,,21341,PI,589855,.06,NULL,USDA,1012,dessert
13,North,31,10232,2013,0,0,0,"Muscadet de Dieppe",,17580,PI,589493,.05,NULL,USDA,990,cider
6,South,56,10233,2013,0,0,0,"Muscadet de Dieppe",,17580,PI,589493,.05,NULL,USDA,990,cider
17,North,3,10259,2013,0,0,0,Muz-alma,,99624,PI,30326,.04,NULL,USDA,999,cider
2,South,46,10261,2013,0,0,1,Muz-alma,,99624,PI,30326,.04,NULL,USDA,999,cider
15,North,36,11129,2013,0,0,0,Nanot,,139527,PI,161763,.05,NULL,USDA,1070,cider
7,South,13,11130,2013,0,0,0,Nanot,,139527,PI,161763,.05,NULL,USDA,1070,cider
5,North,47,11263,2013,0,0,0,"Narjadnoye Crysmskoye",,17948,PI,589542,.04,NULL,USDA,1115,cider
5,South,10,11264,2013,0,0,1,"Narjadnoye Crysmskoye",,17948,PI,589542,.04,NULL,USDA,1115,cider
8,North,16,10035,2013,0,0,1,Nehou,,152072,PI,175544,.08,NULL,USDA,925,cider
5,South,44,10036,2013,0,0,1,Nehou,,152072,PI,175544,.08,NULL,USDA,925,cider
18,North,47,10172,2013,0,0,1,Niagara,,10247,PI,589145,.08,NULL,USDA,971,dessert
15,South,17,10173,2013,0,0,0,Niagara,,10247,PI,589145,.08,NULL,USDA,971,dessert
6,North,35,11272,2013,0,0,0,Norda,,17637,PI,589501,.05,NULL,USDA,1118,dessert
13,South,9,11274,2013,0,0,0,Norda,,17637,PI,589501,.05,NULL,USDA,1118,dessert
12,North,51,11002,2013,0,0,0,"Norfolk Royal",,132330,PI,123729,.05,NULL,USDA,1029,dessert
18,South,34,11003,2013,0,0,1,"Norfolk Royal",,132330,PI,123729,.05,NULL,USDA,1029,dessert
16,North,61,11066,2013,0,0,0,Notaire,,134828,PI,137094,.04,NULL,USDA,1050,cider
3,South,4,11067,2013,0,0,0,Notaire,,134828,PI,137094,.04,NULL,USDA,1050,cider
4,North,48,10116,2013,0,0,0,Novinka,,17984,PI,589547,.06,NULL,USDA,952,dessert
16,South,48,10117,2013,0,0,0,Novinka,,17984,PI,589547,.06,NULL,USDA,952,dessert
15,North,50,11020,2013,0,0,0,Nubeena,,229849,PI,307380,.07,NULL,USDA,1035,cider
6,South,13,11022,2013,0,0,0,Nubeena,,229849,PI,307380,.07,NULL,USDA,1035,cider
10,North,20,11137,2013,0,0,0,Nugget,,17000,PI,589430,.06,NULL,USDA,1073,cider
1,South,40,11139,2013,0,0,1,Nugget,,17000,PI,589430,.06,NULL,USDA,1073,cider
8,North,49,11254,2013,0,0,0,Obilnoye,,18022,PI,589554,.06,NULL,USDA,1112,dessert
15,South,28,11255,2013,0,0,0,Obilnoye,,18022,PI,589554,.06,NULL,USDA,1112,dessert
17,North,28,11185,2013,0,0,1,Ogden,,17005,PI,589431,.10,NULL,USDA,1089,dessert
14,South,9,11186,2013,0,0,1,Ogden,,17005,PI,589431,.10,NULL,USDA,1089,dessert
4,South,1,11187,2013,1,0,1,Ogden,,17005,PI,589431,.10,NULL,USDA,1089,dessert
17,North,48,10070,2013,0,0,0,"Ohio Nonpareil",,21314,PI,589852,.06,NULL,USDA,937,dessert
18,South,29,10071,2013,0,0,0,"Ohio Nonpareil",,21314,PI,589852,.06,NULL,USDA,937,dessert
19,North,29,11260,2013,0,0,0,Oldenburg,,18075,PI,589562,.07,NULL,USDA,1114,dessert
14,South,47,11261,2013,0,0,1,Oldenburg,,18075,PI,589562,.07,NULL,USDA,1114,dessert
1,South,1,11262,2013,1,0,1,Oldenburg,,18075,PI,589562,.07,NULL,USDA,1114,dessert
13,North,34,10052,2013,0,0,0,Orei,,168807,PI,199531,.08,NULL,USDA,931,dessert
8,South,32,10054,2013,0,0,0,Orei,,168807,PI,199531,.08,NULL,USDA,931,dessert
18,North,20,10079,2013,0,0,1,Oriole,,21877,PI,589897,.08,NULL,USDA,940,dessert
15,South,62,10080,2013,1,0,0,Oriole,,21877,PI,589897,.08,NULL,USDA,940,dessert
8,South,60,10081,2013,0,0,1,Oriole,,21877,PI,589897,.08,NULL,USDA,940,dessert
1,North,5,10307,2013,0,0,0,Orleans,,206778,PI,276567,.07,NULL,USDA,1015,dessert
7,South,35,10308,2013,0,0,1,Orleans,,206778,PI,276567,.07,NULL,USDA,1015,dessert
8,North,33,10215,2013,0,0,0,"Ottawa 271",,17483,PI,589479,.05,NULL,USDA,984,cider
4,South,61,10216,2013,0,0,0,"Ottawa 271",,17483,PI,589479,.05,NULL,USDA,984,cider
17,North,53,10019,2013,0,0,1,"Ottawa 274",,19492,PI,589719,.05,NULL,USDA,920,cider
3,South,29,10021,2013,0,0,0,"Ottawa 274",,19492,PI,589719,.05,NULL,USDA,920,cider
8,North,36,10061,2013,0,0,0,"Ottawa 292",,14853,PI,589340,.05,NULL,USDA,934,dessert
16,South,49,10063,2013,0,0,0,"Ottawa 292",,14853,PI,589340,.05,NULL,USDA,934,dessert
8,North,12,11257,2013,0,0,0,"Ottawa 4",,17413,PI,589471,.06,NULL,USDA,1113,dessert
7,South,54,11258,2013,0,0,0,"Ottawa 4",,17413,PI,589471,.06,NULL,USDA,1113,dessert
7,South,62,11259,2013,1,0,0,"Ottawa 4",,17413,PI,589471,.06,NULL,USDA,1113,dessert
17,North,21,10170,2013,0,0,0,"Ottawa 546",,17271,PI,589453,.05,NULL,USDA,970,dessert
19,South,52,10171,2013,0,0,0,"Ottawa 546",,17271,PI,589453,.05,NULL,USDA,970,dessert
