"nurseryid"	"(Z)-4-Decen-1-ol"	"1-Butanol"	"1-Butanol, 2-methyl-, (S)-"	"1-Butanol, 2-methyl-, acetate"	"1-Heptanol"	"1-Hexanol"	"1-Pentanol"	"1-Propanol"	"1-Propanol, 2-methyl-"	"1,3-Dioxolane, 2,4,5-trimethyl-"	"2-Butenoic acid, ethyl ester, (Z)-"	"2-Hexenal"	"2-Propanone, 1-hydroxy-"	"2-Propenal"	"2,3-Butanediol, [S-(R*,R*)]-"	"2,3-Butanedione"	"à-Farnesene"	"Acetic acid"	"Acetic acid, butyl ester"	"Acetic acid, hexyl ester"	"Acetic acid, methyl ester"	"Acetic acid, pentyl ester"	"Acetone"	"Benzene"	"Benzene, (methoxymethyl)-"	"Butanal"	"Butanoic acid, 2-methyl-, ethyl ester"	"Butanoic acid, 2-methyl-, hexyl ester"	"Butanoic acid, 2-methylbutyl ester"	"Butanoic acid, 2-methylpropyl ester"	"Butanoic acid, hexyl ester"	"Butanoic acid, methyl ester"	"Butanoic acid, pentyl ester"	"Butanoic acid, propyl ester"	"Butyrolactone"	"Carbon disulfide"	"Dimethyl ether"	"Estragole"	"Ethanol"	"Ethyl Acetate"	"Furan, 2-ethyl-"	"Furfural"	"Heptanal"	"Hexamethylene diacrylate"	"Hexanal"	"Hexane, 1-methoxy-"	"Hexanoic acid, ethyl ester"	"Hexanoic acid, propyl ester"	"Isobutyl acetate"	"Isopropyl Alcohol"	"Methyl formate"	"Methyl glyoxal"	"Methylene chloride"	"n-Propyl acetate"	"Nitrous oxide"	"Pentanal"	"Propanal"	"Propanoic acid, butyl ester"	"Propanoic acid, hexyl ester"	"Propanoic acid, propyl ester"	"Tetrahydrofuran"	"Trimethylene oxide"
10244	0	6680583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	533407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1157602	0	0	0	0	0	0	0	0	38135401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10256	0	17407893	0	0	0	0	1125101	0	0	0	0	0	0	0	0	98163	0	0	0	0	0	0	0	140241	0	0	0	0	0	0	0	4225775	0	0	0	0	0	0	6037158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10263	0	8786417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3864372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	746422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10268	0	9882746	0	20679854	0	0	0	0	0	0	0	0	0	0	0	0	0	329409	0	54301369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2540089	0	0	0	0	0	0	0	0
10274	0	6373496	0	15919127	0	0	0	0	0	0	0	0	0	0	0	0	0	160800	113901424	103309033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1394375	513190	0	0	0	0	0	0	0
10286	0	11203219	0	0	0	0	1074200	0	0	0	0	0	0	0	0	0	0	0	974058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10290	0	8977709	0	11839317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94815209	0	0	0	0	0	0	0	0	0	0	3378410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	716099	0	0	0	0	0	0	0	0
10295	0	13156160	0	0	0	0	1108981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2255485	0	0	0	0	1218708	0	0	0	0	0	32708443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10313	0	19984313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58374836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3854875	0	0	0	0	0	0	0	0
10331	0	16091695	0	23278722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2160158	0	0	0	1118513	0	0	0	0
10337	0	3498271	0	0	0	0	314506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10342	0	5754938	0	0	0	0	436558	0	0	0	0	0	0	0	0	0	0	0	5533303	576017	0	0	0	263241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11005	0	23360498	0	44147060	0	0	320160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2652432	0	0	0	1918718	0	0	0	0
11008	0	36643064	0	0	0	0	2497147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11012	0	36000628	0	6400196	0	0	2165763	546243	0	0	0	0	0	0	0	0	0	0	21249876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11015	0	5426865	0	41025698	0	0	390978	0	0	0	0	0	0	0	0	0	0	0	88585612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1414205	0	0	0	0	0	0	0	0
11017	0	5904803	0	22026378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67579515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937805	0	0	0	0	0	0	0	0
11022	0	385233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	644659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11025	0	3908518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40253687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11026	0	7331363	0	26735434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47308472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	766342	0	0	0	0
11041	0	9521404	0	99692489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82277974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4278468	0	0	0	0	0	461099	0	0
11054	0	7133612	0	0	0	0	1965031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179754055	0	0	0	0	2548617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	889459	0	0	0	0	0	0	0
11059	0	6573809	0	10337206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31242791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1403434	0	0	0	0	0	0	0	0
11075	0	15337131	0	0	0	0	1509382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4303468	0	0	0	0	0	0	0	0	0	0	36280350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11085	0	13838672	0	0	0	0	0	190792	8864.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10041557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11087	0	13658882	0	0	0	0	596368	0	0	0	0	0	0	0	0	0	0	0	670373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11096	0	3488914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11102	0	2982735	0	386118	0	0	214915	0	0	0	0	0	0	0	0	0	0	0	431080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11107	0	3166200	0	1562701	0	0	387834	0	0	0	0	0	0	0	0	0	0	0	1281775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11112	0	1295970	0	16973635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30007148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	524961	0	0	0	0	0	0	0	0
11122	0	1666818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11127	0	2232668	0	8487024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48931637	18486892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11129	0	8986876	0	35803593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42586734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11132	0	4400956	0	65453037	0	0	0	147785	0	0	0	0	0	0	0	0	0	0	18034406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38465616	0	0	1451183	0	0	0	0	0	0	0	0	0	1931111	0	0	0	0
11140	0	4090288	0	47050001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41010939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1193932	0	0	0	1148514	0	0	0	0
11151	0	4072081	0	17541914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1091960	0	0	0	0	0	0	0	0
11153	0	13806913	0	5740251	0	0	802235	0	0	0	0	0	0	0	0	0	0	0	15218548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2730842.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11157	0	45962802	0	0	0	108911321	2380680	0	0	0	0	0	0	0	0	0	0	0	1064524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11158	0	3174308	0	21353299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1708935	0	0	0	1544306	0	0	0	0
11165	0	11975811	0	0	0	0	694754	0	8384.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11169	0	8408049	0	88037	0	0	466108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	980328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11174	0	3986275	0	0	0	0	0	0	116694	0	0	0	0	0	0	0	0	0	0	0	64851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9574439	0	0	0	0	0	884607	0	0
11178	0	15607020	0	0	0	0	883368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3076423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11190	0	13892049	0	0	0	0	599803	0	0	0	0	0	0	0	0	0	0	0	5589809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11199	0	15901333	0	6138408	0	0	349028	112518	0	0	0	0	0	0	0	0	0	0	72759212	0	0	0	67449	0	0	0	0	0	0	0	0	0	0	0	0	72082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	870762	0	0	0	0	0	0	0	0
11200	0	22533423	0	0	0	0	2175283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3086602.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11204	0	5622800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39264068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	907501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11206	0	16120991	0	0	152822	0	1614252	106944	6492.1	0	0	0	0	0	0	0	0	0	672417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11214	0	11403319	0	44307032	0	0	307259	0	0	0	0	0	0	0	0	0	0	0	79714328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1096870	0	0	0	0	0	0	0	0	0	0	0	0	1440160	0	0	0	0	0	0	0	0
11219	0	5114381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50896122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382552	0	0	0	0	0	0	0	0	0	0	0	0	1107510	0	0	0	757520	0	0	0	0
11221	0	2877629	0	1177566	0	0	0	0	0	0	0	0	0	153618	0	0	0	0	0	0	0	0	0	172795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11224	0	2177702	0	27018942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	843073	0	0	0	0	0	0	0	0
11227	0	15678529	0	0	0	0	903889	0	0	0	0	0	0	0	0	0	0	0	299059	0	0	0	0	260887	0	0	0	0	0	0	16295092	8373655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11231	0	1438484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11238	0	2207272	0	15328107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32316807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11239	0	6724683	0	8884867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26045907	101827689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	844282	0	0	0	0	0	0	0	0
11245	0	13595043	0	113351981	0	0	0	285608	0	0	0	0	0	0	0	0	0	0	34049423	113785967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8419287	0	0	0	2917654	0	2579608	0	0
11255	0	11362842	0	0	0	0	1657545	0	151343	0	0	0	0	0	0	0	0	0	956273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27493386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11263	0	2459602	0	73207397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72479486	80075910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3376787	0	0	0	0	0	679437	0	0
11272	0	38463869	0	22005494	0	51107970	1116752	369741	0	0	0	0	0	0	0	0	0	0	58686589	32856923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126648805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11278	0	11662489	0	14563097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10053528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1083866	0	0	0	0
11283	0	22376714	0	0	0	0	842812	0	0	0	0	0	0	0	0	0	0	0	14926970	0	0	0	0	312177	0	0	0	0	0	0	0	0	0	9446939	0	0	0	0	0	0	0	0	0	0	52871562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11287	0	9046130	0	0	0	0	683012	0	0	0	0	0	0	0	0	0	0	0	2396065	0	134951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18851295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11295	0	10484071	0	0	0	0	0	0	218760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11316	0	12648296	0	37311711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95196090	23986047	0	0	0	0	0	3215635	0	1637830	0	0	2130781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3680022	0	0	0	1239114	0	0	0	0
11335	0	4526909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1114027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12006	0	18766534	0	18605980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113599480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3608351	0	0	0	0	1194662	0	0	0	0	0	0	0	0
12007	0	5441911	0	23658216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622786	0	0	0	0	0	0	0	0
12019	0	11889255	0	0	0	0	838966	0	0	0	0	0	0	0	0	0	0	0	789877	0	0	0	0	0	0	0	0	0	0	0	3254407	0	0	0	0	0	0	0	0	0	0	0	0	0	36599098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12024	0	1049027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12025	0	11083583	0	0	0	0	662631	0	0	0	0	0	0	0	0	0	0	0	1143587	453825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12028	0	24025791	0	0	0	0	1075621	0	0	0	0	0	0	0	0	0	0	0	5115920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	927306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12032	0	15766233	0	0	0	0	954363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6846361	0	0	0	0	0	0	2214085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12045	0	4476689	0	0	0	0	403033	0	0	0	0	0	0	0	0	0	0	0	488032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12054	0	10651595	0	0	0	0	620265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12060	0	6714356	0	31235367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72164954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1201205	0	0	0	0	0	0	0	0
12061	0	9517101	0	57940389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2588543	8084.5	0	0	0	0	0	0	0
12075	0	7088578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12078	0	4852074	0	66223601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78675437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3180016	100320	0	0	0	0	0	0	0
12081	0	14960293	0	6086470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584435	0	0	0	0	0	0	0	0	0	0	0	0	1615326	0	0	0	0	0	0	0	0
12089	0	26153530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12094	0	9326630	0	14807071	0	0	0	0	0	0	0	0	0	0	0	0	0	129809	0	0	436440	0	0	0	0	0	0	0	0	0	0	7619866	0	0	0	0	0	0	0	5435136	0	0	0	0	0	0	0	0	0	0	0	0	0	3983830	0	0	0	0	0	0	0	0
12099	0	27952112	0	15123662	0	0	755702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11760266	0	0	0	0	0	0	0	0	0	1218924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1306051	0	0	0	0
12114	0	22254328	0	74762053	0	0	513842	0	0	0	0	0	0	0	0	0	0	348606	244627938	66398157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14560734	0	0	0	0	0	166385	0	0	0	0	0	0	0	5085079	0	0	0	0	0	0	0	0
12147	0	7031082	0	51225563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1560524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2967476	0	0	0	2947704	0	802702	0	0
13006	0	7688748	0	25428065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60998529	0	0	0	0	0	0	0	0	0	0	0	0	1242179	0	0	0	0	0	0	781645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13009	0	9404357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4947610	0	0	0	0	0	17788809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13013	0	1696167	0	5930562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20919890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	587875	0	0	0	0	0	0
13023	0	3694277	0	40746819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76984828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5072469	0	0	0	0	0	0	0	0	0	0	0	0	0
13029	0	17372259	0	0	0	0	932514	0	0	0	0	0	0	0	0	0	0	0	935732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13031	0	5152253	0	4191461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75722841	34563356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	629175	0	0	0	213541	0	0	0	0
13042	0	2632777	0	5340199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41513573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13052	0	13475630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	394792	300484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13060	0	10529520	0	20862415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40839615	0	0	0	0	0	0	0	0	0	136191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	561489	0	0	0	860967	0	0	0	0
13066	0	2262700	0	21460404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25152758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	844608	0	0	0	0	0	0	0	1261054	0	0	0	0	0	0	0	0	0	0	0	0	0
13067	0	9052758	0	0	0	0	299901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21470031	14362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13071	0	9364493	0	0	0	0	1170210	0	0	0	0	0	0	0	0	0	0	0	1107988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3644984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
